ID,353_B_glu_14,353_B_mal_2,353_C_glu_15,353_C_mal_3,535_A_glu_13,535_A_mal_1,570_A_glu_16,570_A_mal_4,570_B_glu_17,570_B_mal_5,570_C_glu_18,570_C_mal_6,580_A_glu_19,580_A_mal_7,580_B_glu_20,580_B_mal_8,580_C_glu_21,580_C_mal_9,584_A_glu_22,584_A_mal_10,584_B_glu_23,584_B_mal_11,584_C_glu_24,584_C_mal_12,,,,,,,
OXR1,tr|Q6C436|Q6C436_YARLI YALI0E30019p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E30019g PE=4 SV=1,4,13.8,44.346,390,0.0032535,1.8399,0.000255529,4.224E-05,0.000290183,0.000186785,0.000262801,0.000151531,0.00019549,3.29578E-05,0.000123764,0.000124735,0.000245038,2.84637E-05,0.000171554,8.56772E-05,0.000407331,7.98657E-05,3.15753E-05,0.000160817,0.000186115,0.002675486,0.000633305,0.000114449,0.000425616,6.67665E-05
YALI0E29843g,tr|Q6C438|Q6C438_YARLI YALI0E29975p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29975g PE=4 SV=1,7,27.1,51.817,454,0,82.961,0.001810698,0.001833652,0.003742602,0.004265691,0.003104401,0.004370956,0.001738877,0.004438901,0.003717865,0.005237524,0.003123685,0.004247022,0.0032613,0.003145375,0.005841929,0.005889272,0.005568999,0.006693333,0.003089616,0.00482273,0.00482416,0.003168812,0.004640745,0.003343084
YALI0E29733g,tr|Q6C441|Q6C441_YARLI YALI0E29909p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29909g PE=4 SV=1,5,7.2,105.69,950,0,9.4903,0.000294268,0.00032208,0.000372861,0.000248983,0.000363814,8.43345E-05,0.00034877,0.000495287,0.000460966,0.000370461,0.000498891,0.000474702,6.03249E-05,0.000486875,0.000172833,0.000725252,0.00040374,0.000469532,0.000552439,0.000688273,0.000143153,0.000260045,0.000337367,0.000564389
IRS4,sp|Q6C443|OXR1_YARLI Oxidation resistance protein 1 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=OXR1 PE=3 SV=1,6,28.8,25.703,229,0,6.8914,0.001359059,0.000802406,0.001005094,0.00100073,0.001533889,0.001964901,0.00160271,0.001159233,0.001371419,0.000848893,0.001349656,0.001097237,0.001030084,0.000997437,0.001588559,0.000735239,0.00151753,0.000739843,0.001537644,0.001344344,0.001991101,0.001146383,0.001447646,0.001440275
YALI0E29667g,tr|Q6C444|Q6C444_YARLI YALI0E29843p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29843g PE=4 SV=1,1,10.6,15.768,142,0,26.027,0.00012769,9.258E-05,8.47514E-05,0.000128668,0.000128868,0,0.000138666,2.6649E-05,6.3604E-05,9.63438E-05,0.000102016,3.10124E-05,8.75376E-05,8.78494E-05,0.000162982,3.51284E-05,6.06518E-05,0.000112135,9.26757E-05,0.000118968,0.000141962,5.70384E-05,9.32893E-05,7.68936E-05
MAD1,tr|Q6C447|Q6C447_YARLI AP complex subunit sigma OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29733g PE=3 SV=1,2,13.2,20.77,189,0,3.7498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000300319,0,0.000349467,0.000279605,0,0,0.00034436
YALI0E29601g,sp|Q6C449|IRS4_YARLI Increased rDNA silencing protein 4 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=IRS4 PE=3 SV=1,1,1.2,110.19,1005,0.00091491,2.4059,4.53709E-05,2.76925E-05,2.45215E-05,3.82388E-05,2.11405E-05,3.05684E-05,5.13545E-05,2.87376E-05,3.23392E-05,1.51541E-05,3.51617E-05,3.1099E-05,2.96776E-05,4.97476E-05,4.303E-05,4.05523E-05,2.23483E-05,3.43771E-05,3.32485E-05,2.62103E-05,3.30373E-05,3.22006E-05,3.87314E-05,5.88045E-05
YALI0E29579g,tr|Q6C450|Q6C450_YARLI YALI0E29667p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29667g PE=4 SV=2,5,42.7,18.6,171,0,47.721,0.017502205,0.01487552,0.015608089,0.020121482,0.015094736,0.020181745,0.021001509,0.023846174,0.025232479,0.024063673,0.020614019,0.025221835,0.019334132,0.021297263,0.021238152,0.030127675,0.021949269,0.033017704,0.015967499,0.034340074,0.011669461,0.018659069,0.018040684,0.026973735
UTP10,sp|Q6C452|MAD1_YARLI Spindle assembly checkpoint component MAD1 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=MAD1 PE=3 SV=1,3,7.1,79.963,704,0.0029718,1.9108,0,0.000170316,0,0,0,8.07366E-05,2.26599E-05,4.31228E-05,4.3891E-05,0,0,4.58271E-05,0,0,3.01604E-05,5.47248E-05,0,6.2807E-05,3.66422E-05,4.87751E-05,8.54722E-05,0.000144258,0.000118349,0
YALI0E29447g,tr|Q6C453|Q6C453_YARLI YALI0E29601p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29601g PE=4 SV=1,2,22.8,11.271,101,0,5.1181,0.000905095,0.000793451,0.000855112,0.00085324,0.000825376,0.000755314,0.00100717,0.000911232,0.000801031,0.000669555,0.000759895,0.000436584,0.001073053,0.000781323,0.00093368,0.000792258,0.000646882,0.000683377,0.000811452,0.00061351,0.000778073,0.000797648,0.000433214,0.000612936
YALI0E29425g,tr|Q6C454|Q6C454_YARLI Phosphoacetylglucosamine mutase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29579g PE=3 SV=1,20,49.8,57.355,530,0,167.11,0.011313503,0.01086405,0.007090963,0.009739798,0.007599537,0.007323511,0.010012379,0.01104058,0.011476201,0.008232381,0.010036879,0.010812249,0.009108293,0.006746345,0.007472694,0.005835998,0.008795374,0.007511021,0.010986779,0.008630293,0.009296615,0.009122562,0.01352291,0.008264461
PAN2,sp|Q6C457|UTP10_YARLI U3 small nucleolar RNA-associated protein 10 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=UTP10 PE=3 SV=1,41,32.4,181.74,1635,0,144.6,0.007989096,0.005646713,0.006633423,0.004100166,0.008611822,0.005893929,0.007841189,0.005587601,0.007740095,0.004037302,0.006326218,0.005826069,0.007326463,0.004825627,0.005577102,0.005949516,0.006541192,0.006939216,0.008357146,0.006623054,0.007406917,0.005102593,0.005399605,0.006668901
YALI0E29359g,tr|Q6C460|Q6C460_YARLI YALI0E29447p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29447g PE=4 SV=1,2,11.3,29.074,247,0,3.2799,0,0.000766307,0.000972044,0.000535158,0.004746244,0.009559297,0,0.009696867,0.000797568,0,0.007197693,0,0.00083147,0.010787418,0.007758699,0.008728219,0.000958169,0.000686852,0.000833729,0.000717334,0,0,0.000865988,0
YALI0E29337g,tr|Q6C461|Q6C461_YARLI YALI0E29425p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29425g PE=4 SV=1,2,3.3,95.062,890,1,-2,0,0,0,6.38336E-05,0,0,0,0.000213331,0.000360559,0.000109506,0,0.000132892,0,0,0,0.000239269,0,0.000191528,0,9.43616E-05,3.27011E-05,4.39195E-05,0,7.07016E-05
YALI0E29293g,sp|Q6C462|PAN2_YARLI PAN2-PAN3 deadenylation complex catalytic subunit PAN2 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=PAN2 PE=3 SV=2,4,5.2,112.97,1008,0,3.2729,0.000220181,0.000143287,0.000178438,0.00037336,0.000337174,0.000492863,0.000643001,6.82652E-05,0.000675656,0.00051325,0.000208579,0.000441756,0.000352116,0.000187724,3.04048E-05,0.000226899,5.84958E-05,0.000474433,6.26853E-05,0.000633539,0.000546796,0.000698954,0.000487212,0.000242035
YALI0E29249g,tr|Q6C464|Q6C464_YARLI YALI0E29359p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29359g PE=4 SV=1,2,4.5,66.256,604,0,5.2429,0.000301121,0.000166413,0.000165814,0.000142212,0.000293709,0.000312006,0.000398639,0.000119563,0.000254521,0.000346463,0.000311408,0.000114604,0.000386247,0.000134296,0.00071689,0.000113486,0.000184529,0.000287533,0.000487336,0.0001187,0.000190757,0.000148728,0.000261779,4.2328E-05
YALI0E29205g,tr|Q6C465|Q6C465_YARLI YALI0E29337p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29337g PE=3 SV=1,5,12.8,65.592,579,0,15.177,0.001392071,0.000153021,0.000183966,0.000339742,0.001024416,0.000717866,0.000699744,0.000656129,0.000264811,0.000357006,0.000770571,0,0.000249601,0.000563246,0.00016812,0.000163466,0,0.000596749,0.000447357,0.001087008,0.000794693,0.000602813,0.000220684,0.000536966
YALI0E29161g,tr|Q6C468|Q6C468_YARLI Nuclear cap-binding protein subunit 2 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29293g PE=3 SV=2,2,12.4,19.337,170,0.0018105,2.2212,0.000759945,0.000510856,0.000834727,0.000470149,0.000673906,0.000598225,0.000730236,0.000591044,0.000988395,0.000577531,0.000670661,0.000755286,0.000912852,0.000918764,0.001390679,0.000629828,0.000912959,0.000695859,0.000683299,0.000694256,0.001109949,0.000399514,0.001246733,0.001034245
YALI0E29139g,tr|Q6C470|Q6C470_YARLI YALI0E29249p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29249g PE=4 SV=1,28,50.7,88.118,809,0,129.12,0.011813605,0.008813838,0.012179522,0.008335799,0.008842843,0.007909412,0.009722343,0.007956386,0.009831585,0.00669714,0.010197847,0.007267065,0.010071132,0.006573446,0.010689869,0.006613915,0.006568665,0.008603823,0.009786484,0.007956075,0.011698596,0.011147657,0.009529639,0.0076401
YALI0E29117g,tr|Q6C472|Q6C472_YARLI Peptide hydrolase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29205g PE=3 SV=1,4,13.7,47.485,416,0,12.157,0.001397596,0.000865137,0.00056893,0.000524179,0.001174105,0.001123316,0.001455742,0.001199562,0.00102857,0.000650771,0.000894404,0.000559756,0.001418085,0.000509379,0.000983131,0.000632735,0.001368772,0.000979166,0.001528028,0.001216682,0.001660846,0.000410854,0.001029448,0.000903004
YALI0E29073g,tr|Q6C473|Q6C473_YARLI YALI0E29161p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29161g PE=4 SV=2,4,2.3,228.59,2031,1,-2,0.002578083,0.00200541,0.002557113,0.002438475,0.002362549,0.001550616,0.001818225,0.001638923,0,0.002265853,0.004040043,0.001637718,0.000684202,0.002295697,0.005682795,0.00135658,0.001861397,0.001486476,7.78525E-05,0.001152037,0.002417522,0.001179902,0.001383379,0.001877473
YALI0E29051g,tr|Q6C474|Q6C474_YARLI Tyrosine--tRNA ligase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29139g PE=3 SV=1,7,19,58.613,527,0,15.641,0.000842695,0.000519543,0.002816635,0.00169586,0.00180531,0.001593533,0.001052491,0.003021949,0.002836073,0.002825933,0.003048308,0.004069532,0.002975682,0.002318619,0.000632615,0.001152953,0.001446099,0.001640076,0.00071072,0.000331156,0.000798867,0.001880158,0.0025498,0.004130023
YALI0E28963g,tr|Q6C475|Q6C475_YARLI YALI0E29117p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29117g PE=4 SV=1,2,6.4,55.958,499,0,3.5171,0.000179365,0.000122155,0.000128211,0.000126343,0.000105572,5.55758E-05,0.000176973,6.54935E-05,0.000107217,0,0.000138648,0.000101895,0,0.000116521,0,9.87394E-05,0.000135291,0,0.000141229,9.50118E-05,0.000147174,0.000101214,8.12726E-05,7.64079E-05
YALI0E28919g,tr|Q6C477|Q6C477_YARLI YALI0E29073p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29073g PE=4 SV=1,16,66.5,21.337,188,0,227.14,0.21385506,0.197980378,0.201699131,0.214074275,0.253100642,0.192879016,0.184005215,0.184070718,0.237324413,0.182110401,0.204866194,0.229008784,0.215879107,0.204143121,0.23697925,0.200326885,0.222658212,0.201137278,0.208169987,0.20081262,0.228525222,0.193119427,0.216418065,0.222447172
YALI0E28897g,tr|Q6C478|Q6C478_YARLI YALI0E29051p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E29051g PE=4 SV=1,2,8.4,37.392,333,0,4.9459,0.004458108,0.003349155,0.004160496,0.00409674,0.00436896,0.00306432,0.003585973,0.003677683,0.002294304,0.003904553,0.004007764,0.002665255,0.003438703,0.00330607,0.005344383,0.002449119,0.002648525,0.002413263,0.003535911,0.002369516,0.004136957,0.002857557,4.56678E-05,0
YALI0E28853g,sp|Q6C482|PURA_YARLI Adenylosuccinate synthetase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0E28963g PE=3 SV=1,22,62.9,47.643,429,0,323.31,0.041972155,0.042131356,0.040158326,0.038462837,0.040698768,0.036058046,0.040518457,0.038183152,0.03801017,0.035116939,0.036133345,0.040609447,0.033731186,0.039071592,0.035005905,0.033445457,0.035112469,0.032308973,0.038057832,0.036558362,0.038088616,0.03218426,0.034654052,0.038980071
YALI0E28787g,tr|Q6C484|Q6C484_YARLI 4-nitrophenylphosphatase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28919g PE=4 SV=1,12,55.2,33.066,299,0,113.64,0.003494081,0.003296642,0.060622008,0.004556459,0.007062594,0.071431197,0.005983381,0.004699054,0.077058199,0.004400554,0.004460655,0.080532291,0.063273311,0.004925237,0.00573301,0.003885886,0.007050691,0.006053282,0.005652004,0.004360874,0.005698606,0.005892331,0.005268887,0.004653432
YALI0E28743g,tr|Q6C485|Q6C485_YARLI YALI0E28897p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28897g PE=4 SV=1,1,19.9,15.447,136,0,6.3161,0.000944091,0.000817536,0.000779358,0.001118977,0.001215959,0.000519414,0.001151819,0.000904292,0.001924364,0.001087366,0.00072214,0.00113571,0.000569649,0.000626978,0.000623176,0.000844508,0.001074266,0.000998189,0.001470806,0.001348695,0.001070555,0.001506799,0.001097985,0.001257323
YALI0E28721g,tr|Q6C487|Q6C487_YARLI YALI0E28853p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28853g PE=4 SV=1,8,41.4,23.989,210,0,19.77,0.004861801,0.005142817,0.00631708,0.006069392,0.004195631,0.005873602,0.006373215,0.004569223,0.002947691,0.006354695,0.007633136,0.004500106,0.006993751,0.008074639,0.005698131,0.007165205,0.003836452,0.003721052,0.003586756,0.006040809,0.006262845,0.005576169,0.007561634,0.002953836
YALI0E28644g,tr|Q6C490|Q6C490_YARLI YALI0E28787p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28787g PE=4 SV=1,26,60,48.992,443,0,258.83,0.039744008,0.031873744,0.037851153,0.0317183,0.034419166,0.027621837,0.037146206,0.037437132,0.043736904,0.035737423,0.042417454,0.040017976,0.041053664,0.035839718,0.035787967,0.036837206,0.04042972,0.039329946,0.04348427,0.038362286,0.038443437,0.032149045,0.032659504,0.039128932
YALI0E28578g,tr|Q6C491|Q6C491_YARLI Serine protease OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28743g PE=3 SV=1,6,16.4,56.998,525,0,23.422,0.00075833,0.000640762,0.000629553,0.00075484,0.000818366,0.000651524,0.000757592,0.000658062,0.000627231,0.000745238,0.000438702,0.000724048,0.000658594,0.000779385,0.000920442,0.000517394,0.000406854,0.001225256,0.000544923,0.000450039,0.00054173,0.000946813,0.001251805,0.000437214
YALI0E28534g,tr|Q6C492|Q6C492_YARLI YALI0E28721p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28721g PE=4 SV=1,5,41.6,14.162,125,0,196.35,0.035334169,0.02902216,0.034782618,0.029354337,0.03254074,0.027891659,0.037636719,0.035270631,0.036290245,0.033807919,0.036035329,0.030988915,0.031221121,0.03370551,0.037935999,0.040260372,0.03535058,0.03265478,0.034181782,0.035615587,0.031967635,0.028476471,0.031712275,0.030536851
RAI1,tr|Q6C495|Q6C495_YARLI YALI0E28644p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28644g PE=4 SV=1,2,2.6,89.255,779,0.0029638,1.8632,0.00021751,0.000166265,0.000176145,0.000158444,0.000174525,0.000126647,0.000166904,0.000180424,0.00015617,0.000192659,0.000186935,0.000128713,0.000232283,0.000143367,0.000200671,0.000160096,0.000159398,0.000168291,0.000133714,0.000149823,0.000126816,9.69548E-05,0.000167602,0.00014924
YALI0E28468g,tr|Q6C498|Q6C498_YARLI YALI0E28578p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28578g PE=4 SV=1,8,31.2,27.227,240,0,19.48,0.003170068,0.00165922,0.004400961,0.001516024,0.002317184,0.003043541,0.002971598,0.003617024,0.005047206,0.003062867,0.004664135,0.001739143,0.004652679,0.002559914,0.004106256,0.003117924,0.004188544,0.001972114,0.002898718,0.003030094,0.004914402,0.002304466,0.001912348,0.003703289
YALI0E28424g,tr|Q6C4A1|Q6C4A1_YARLI YALI0E28534p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28534g PE=4 SV=1,5,20.6,31.9,282,0,83.31,0.001608212,8.34863E-05,0.001751629,8.8805E-05,0.001770748,0.000518034,0.001810909,0.001159451,0.002868436,0.001228405,0.001907651,0.001012419,0.001685914,0.001612532,0.00014772,0.000843413,0.001513134,0.001896876,0.001272641,0.001809222,0.001226377,0.001577407,0.000881071,0.00146832
YALI0E28371g,sp|Q6C4A3|DXO_YARLI Decapping nuclease RAI1 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=RAI1 PE=3 SV=3,2,5.7,40.313,349,0,3.7898,0.000333071,0.000486869,0.000198868,0.000551642,0.000456071,0.000394755,0.000441937,0,0.000130446,0.000187305,0,0.000111954,0.000135694,0.000256763,0.000392626,0.000405912,0.000131288,0,0.000208728,0.00025867,0.000382246,0.000142006,0.000450898,9.01157E-05
YALI0E28292g,tr|Q6C4A4|Q6C4A4_YARLI YALI0E28468p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28468g PE=3 SV=1,47,71.7,79.314,700,0,323.31,0.063173231,0.059612504,0.058945267,0.05298022,0.062289766,0.056428105,0.070482842,0.052095274,0.061244786,0.05784921,0.06244395,0.051975228,0.065810755,0.060583886,0.06098471,0.06100893,0.064477031,0.054278487,0.061044752,0.062188345,0.066616867,0.060963185,0.063807551,0.065670631
YALI0E28270g,tr|Q6C4A6|Q6C4A6_YARLI YALI0E28424p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28424g PE=1 SV=2,9,78.1,18.565,169,0,222.19,0.018181254,0.01701751,0.016360865,0.017630913,0.018242712,0.018747522,0.017101855,0.017402249,0.015746601,0.01862177,0.016298499,0.019011338,0.018873149,0.018431014,0.016845466,0.017691913,0.015615809,0.018421778,0.015966391,0.016139949,0.018972297,0.020328848,0.015537971,0.016294359
YALI0E28237g,tr|Q6C4A8|Q6C4A8_YARLI YALI0E28371p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28371g PE=4 SV=1,13,20.5,94.291,867,0,39.015,0.002388091,0.001918567,0.001925993,0.002522472,0.001969145,0.0019802,0.001687893,0.001969118,0.002555886,0.00150629,0.001813717,0.002297177,0.001832539,0.002706313,0.002038935,0.001828083,0.002026153,0.002576954,0.002422454,0.002069419,0.002141753,0.00191596,0.00218317,0.002110343
YALI0E28204g,tr|Q6C4B2|Q6C4B2_YARLI YALI0E28292p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28292g PE=4 SV=1,15,41.9,51.812,456,0,69.818,0.002786543,0.002985158,0.00404346,0.003756694,0.003941978,0.003199087,0.004521434,0.003352424,0.005450023,0.004010296,0.005052779,0.003284797,0.003929408,0.003287349,0.003730999,0.003541619,0.004188384,0.004300681,0.004103229,0.004387097,0.004664352,0.004424494,0.003128882,0.003633039
YALI0E28182g,tr|Q6C4B3|Q6C4B3_YARLI YALI0E28270p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28270g PE=3 SV=1,5,20.7,31.734,290,0,30.648,0.003739174,0.010156277,0.003116992,0.010037335,0.002620614,0.009156519,0.002734508,0.002524001,0.006970495,0.001553413,0.002430161,0.002140789,0.003025865,0.007481848,0.004106994,0.001492176,0.009462313,0.002032326,0.00323791,0.002015239,0.002568485,0.001660885,0.002324719,0.00213014
YALI0E28153g,tr|Q6C4B5|Q6C4B5_YARLI YALI0E28237p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28237g PE=3 SV=1,4,20.5,48.449,448,0,54.144,0.000878257,0.000373757,0.001605527,0.000346017,0.000969227,0.000550565,0.0005506,0.000172226,0.001520085,0.000767108,0.000249066,0.000264182,0.000686833,0.00092907,0.000345082,0.000693955,0.001193422,0.000199743,0.001965966,0.000779812,0.001529292,0.000418538,0.001071342,0.000470933
YALI0E27962g,tr|Q6C4B7|Q6C4B7_YARLI YALI0E28204p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28204g PE=4 SV=1,9,21.9,68.844,616,0,20.611,0.001032052,0.000533826,0.001153286,0.000989105,0.001816096,0.001317462,0.001335555,0.003041452,0.001391138,0.001788658,0.001326299,0.005112656,0.000912194,0.002342714,0.001217211,0.000470112,0.000870181,0.001500462,0.000888144,0.001316424,0.000826834,0.001112507,0.00250427,0.001123717
TIF6,tr|Q6C4B8|Q6C4B8_YARLI YALI0E28182p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28182g PE=4 SV=1,4,22.1,38.687,349,0,21.472,0.000772067,0.000862055,0.000653061,0.000745337,0.001344406,0.000946285,0.000985773,0.000552709,0.000756758,0.001500042,0.001004625,0.000873136,0.001380697,0.000696177,0.000909192,0.000883487,0.001105034,0.000831782,0.000866887,0.000745288,0.000999417,0.000835534,0.000584094,0.000996143
YALI0E27918g,tr|Q6C4B9|Q6C4B9_YARLI YALI0E28153p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E28153g PE=3 SV=1,65,46.7,207.24,1857,0,323.31,0.014880428,0.012178894,0.013612288,0.011316886,0.01273875,0.010627313,0.019131077,0.016392496,0.024422755,0.019799881,0.019712527,0.01654489,0.014652699,0.020213299,0.011526878,0.017844269,0.01525395,0.022149634,0.018331325,0.024115229,0.020643352,0.019686508,0.017702886,0.018650907
YALI0E27874g,tr|Q6C4C2|Q6C4C2_YARLI YALI0E27962p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E27962g PE=3 SV=1,58,73.4,99.189,887,0,323.31,0.086308734,0.057858432,0.073280053,0.063415972,0.077292478,0.053167052,0.085156228,0.055305325,0.083054473,0.05593788,0.092588064,0.053012925,0.074817144,0.05974322,0.080489055,0.057429311,0.07149525,0.06221695,0.096495879,0.075878179,0.108544813,0.08257822,0.108559651,0.082315393
YALI0E27830g,tr|Q6C4C3|Q6C4C3_YARLI Eukaryotic translation initiation factor 6 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=TIF6 PE=3 SV=1,4,24.8,26.781,246,0,130.38,0.010696896,0.010529652,0.010011112,0.008532022,0.013332527,0.00838646,0.009969335,0.009383785,0.008108847,0.008844625,0.011071743,0.008551369,0.009980491,0.008717631,0.01087013,0.009701637,0.009767492,0.008370269,0.009925446,0.008703434,0.009660911,0.007416346,0.009746259,0.007400011
FPR3,tr|Q6C4C4|Q6C4C4_YARLI YALI0E27918p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E27918g PE=4 SV=1,10,17,93.084,847,0,11.147,0.002277377,0.001287736,0.001372613,0.000923436,0.00129397,0.001480797,0.001709095,0.001555978,0.002320314,0.001749424,0.001859765,0.001607399,0.001675821,0.001275782,0.001045864,0.001827907,0.001134106,0.001290845,0.001337487,0.002355861,0.001746288,0.001503489,0.001641247,0.001581263
YALI0E27764g,tr|Q6C4C6|Q6C4C6_YARLI YALI0E27874p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E27874g PE=3 SV=1,3,8.9,74.027,675,0.0023888,1.9984,0.001169568,0.001292243,0.000839128,0,0.000925149,0,0.000484973,0,0.000848478,0.001283123,0.000498763,0.000379598,0,0.000501064,0.000713835,0.000267386,0.001281723,0.001038332,0.001076358,0.000808441,0.001490119,0.001136727,0.001121797,0.000795164
YALI0E27742g,tr|Q6C4C8|Q6C4C8_YARLI 60S ribosomal protein L6 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_E27830g PE=3 SV=1,24,74.3,20.471,187,0,153.77,0.247583361,0.250482466,0.266781347,0.25598599,0.258998107,0.251360149,0.247391155,0.228836799,0.192026947,0.245837354,0.220972029,0.210483945,0.277505182,0.247231905,0.284307557,0.219299423,0.265150523,0.234071238,0.233278105,0.18304829,0.215263618,0.216822197,0.250526427,0.195304856
