yarrowiacyc,Row Labels,Description,UniProt,UniProt Gene Name,CLB22 Gene Name,CLB22 GO (biological process),,CLB22 GO (cellular component),CLB22 GO (molecular function),WT_A,WT_B,WT_C,WT_D,F174_A,F174_B,F174_D,F174_E,UVF4_A,UVF4_B,UVF4_C,UVF4_D,UVF4_E,p,q,nWT,nF174,nUVF4,log2FoldChange(F174/WT),log2FoldChange(UVF4/WT),log2FoldChange(UVF4/F174),PresentOnlyWT,PresentOnlyF174,PresentOnlyUVF4,AbsentOnlyWT,AbsentOnlyF174,AbsentOnlyUVF4,Pass pq,Pass FoldChange,PassUniquePresence,PassUniqueAbsence,PassOverall,pq WT vs F174,Similarity_Yarlip1.to.yarrowiacyc,Similarity_yarrowiacyc.to.Yarlip1
"G1FV3-27676-MONOMER	",jgi|Yarlip1|115172|estExt_Genewise1Plus.C_7_t10409,jgi|Yarlip1|115172|estExt_Genewise1Plus.C_7_t10409,Q6C964,YALI0D13684g,YALI0D13684p,signal transduction [GO:0007165],,0,0,28.18224597,28.97281703,30.88169429,30.57144555,31.74253777,29.96671682,30.08353264,30.83211617,29.26537019,29.80100819,30.38081628,28.13324653,29.96905375,0.240927422,0.345901638,4,4,5,1.004175138,-0.142151722,-1.14632686,0,0,0,0,0,0,0,1,0,0,1,0,100,100
"G1FV3-29625-MONOMER	",jgi|Yarlip1|121441|fgenesh1_kg.1_#_423_#_TRINITY_DN2910_c2_g1_i1,jgi|Yarlip1|121441|fgenesh1_kg.1_#_423_#_TRINITY_DN2910_c2_g1_i1,Q6CFL0,YALI0B05962g,YALI0B05962p,0,,0,0,31.1472229,32.58448747,30.17110624,31.78518613,30.04160027,30.08784762,38.11036099,31.44692198,29.89537212,31.38632538,28.13963218,30.21814943,30.11199619,0.310627899,0.380650249,4,4,5,0.999682032,-1.471705623,-2.471387654,0,0,0,0,0,0,0,1,0,0,1,0,100,100
"G1FV3-27502-MONOMER	",jgi|Yarlip1|124501|fgenesh1_kg.3_#_1033_#_TRINITY_DN8186_c0_g1_i1,jgi|Yarlip1|124501|fgenesh1_kg.3_#_1033_#_TRINITY_DN8186_c0_g1_i1,Q6C9M5,YALI0D09933g,Alternative oxidase (EC 1.-.-.-),0,,integral component of membrane [GO:0016021]; respiratory chain [GO:0070469],alternative oxidase activity [GO:0009916]; metal ion binding [GO:0046872],32.21848609,29.62589163,0,1,1,-2.592594464,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,
"G1FV3-27499-MONOMER	",jgi|Yarlip1|124502|fgenesh1_kg.3_#_1034_#_TRINITY_DN9420_c0_g1_i1,jgi|Yarlip1|124502|fgenesh1_kg.3_#_1034_#_TRINITY_DN9420_c0_g1_i1,Q6C9M8,BNA4,Kynurenine 3-monooxygenase (EC 1.14.13.9) (Biosynthesis of nicotinic acid protein 4) (Kynurenine 3-hydroxylase),'de novo' NAD biosynthetic process from tryptophan [GO:0034354]; kynurenine metabolic process [GO:0070189]; NAD metabolic process [GO:0019674]; quinolinate biosynthetic process [GO:0019805]; secondary metabolite biosynthetic process [GO:0044550]; tryptophan catabolic process [GO:0006569],,mitochondrial outer membrane [GO:0005741],FAD binding [GO:0071949]; flavin adenine dinucleotide binding [GO:0050660]; kynurenine 3-monooxygenase activity [GO:0004502]; NAD(P)H oxidase activity [GO:0016174],30.4431137,25.79476368,29.38218187,29.82401576,29.46142855,29.71609382,28.30271356,30.61856564,29.9255047,30.02028527,28.97783861,29.03561687,31.32440115,0.580482931,0.472439491,4,4,5,0.663681638,0.995710567,0.332028929,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-31303-MONOMER	",jgi|Yarlip1|129755|fgenesh1_kg.14_#_24_#_TRINITY_DN8241_c0_g1_i1,jgi|Yarlip1|129755|fgenesh1_kg.14_#_24_#_TRINITY_DN8241_c0_g1_i1,Q6CG89,YALI0A21241g,YALI0A21241p,0,,0,nucleic acid binding [GO:0003676],29.79881642,28.9240821,30.34540802,28.41191449,29.04249552,29.22322277,2,1,3,0.983958762,-0.468905002,-1.452863764,0,0,0,0,0,0,0,1,0,0,1,0,99.81,99.81,,,,,,,,,
"G1FV3-27504-MONOMER	",jgi|Yarlip1|124508|fgenesh1_kg.3_#_1040_#_TRINITY_DN7743_c0_g1_i1,jgi|Yarlip1|124508|fgenesh1_kg.3_#_1040_#_TRINITY_DN7743_c0_g1_i1,Q6C9M3,YALI0D09977g,YALI0D09977p,proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein deneddylation [GO:0000338],,"COP9 signalosome [GO:0008180]; cytoplasm [GO:0005737]; nuclear proteasome complex [GO:0031595]; proteasome regulatory particle, lid subcomplex [GO:0008541]; proteasome storage granule [GO:0034515]",0,33.8119364,33.64001233,33.58531662,33.09446842,33.47385564,33.15050982,33.14373525,33.41088409,33.54699521,33.6024182,33.3230515,32.90534413,32.86500856,0.354988876,0.396627825,4,4,5,-0.238187243,-0.284369923,-0.04618268,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-27508-MONOMER	",jgi|Yarlip1|124514|fgenesh1_kg.3_#_1046_#_TRINITY_DN2898_c0_g1_i2,jgi|Yarlip1|124514|fgenesh1_kg.3_#_1046_#_TRINITY_DN2898_c0_g1_i2,Q6C9L9,YALI0D10065g,YALI0D10065p,translation [GO:0006412],,fungal-type vacuole [GO:0000324]; mitochondrial large ribosomal subunit [GO:0005762]; ribosome [GO:0005840],mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735],33.02836162,34.28838571,32.39685692,32.80879901,32.35143055,33.10186594,31.94761527,33.69127464,32.81155953,34.06324791,32.18901859,32.90598316,33.9498783,0.725864723,0.518607662,4,4,5,-0.357554217,0.053336684,0.4108909,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-24885-MONOMER	",jgi|Yarlip1|128587|fgenesh1_kg.10_#_374_#_TRINITY_DN3357_c0_g1_i1,jgi|Yarlip1|128587|fgenesh1_kg.10_#_374_#_TRINITY_DN3357_c0_g1_i1,Q6C5B3,YALI0E19514g,YALI0E19514p,cytoplasmic mRNA processing body assembly [GO:0033962]; deadenylation-dependent decapping of nuclear-transcribed mRNA [GO:0000290],,P-body [GO:0000932],RNA binding [GO:0003723],33.69393296,34.28927176,35.85476929,33.26941483,36.14881021,35.41260294,35.76730962,33.69620197,35.74985914,35.74772459,35.51429803,35.94745551,35.74805553,0.0818567,0.234753047,4,4,5,0.979383974,1.46463135,0.485247376,0,0,0,0,0,0,0,1,0,0,1,0,100,100
"G1FV3-27511-MONOMER	",jgi|Yarlip1|124521|fgenesh1_kg.3_#_1053_#_TRINITY_DN9260_c0_g1_i1,jgi|Yarlip1|124521|fgenesh1_kg.3_#_1053_#_TRINITY_DN9260_c0_g1_i1,Q6C9L6,YALI0D10109g,YALI0D10109p,0,,0,0,27.76780832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-29127-MONOMER	",jgi|Yarlip1|94090|e_gw1.27.84.1,jgi|Yarlip1|94090|e_gw1.27.84.1,Q6CBF9,YALI0C19217g,YALI0C19217p,maintenance of mitotic sister chromatid cohesion [GO:0034088]; regulation of DNA replication [GO:0006275],,"chromatin [GO:0000785]; chromosome, centromeric region [GO:0000775]; Ctf18 RFC-like complex [GO:0031390]; nucleoplasm [GO:0005654]",0,29.38174882,27.0910363,27.01393054,29.83909021,28.13521022,28.4498283,30.73460182,30.2746099,30.47096005,30.12855176,29.91006454,0.010135771,0.130701137,3,3,5,0.97913769,2.474852396,1.495714705,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,
"G1FV3-25021-MONOMER	",jgi|Yarlip1|124531|fgenesh1_kg.4_#_7_#_TRINITY_DN4952_c0_g1_i1,jgi|Yarlip1|124531|fgenesh1_kg.4_#_7_#_TRINITY_DN4952_c0_g1_i1,Q6C4Y9,YALI0E22605g,YALI0E22605p,0,,0,0,29.27308739,28.91601551,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,99.92,99.92,,,,,,,,,,,,,,,,
"G1FV3-25023-MONOMER	",jgi|Yarlip1|124534|fgenesh1_kg.4_#_10_#_TRINITY_DN2310_c0_g1_i1,jgi|Yarlip1|124534|fgenesh1_kg.4_#_10_#_TRINITY_DN2310_c0_g1_i1,Q6C4Y7,YALI0E22649g,Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49),glucose metabolic process [GO:0006006]; pentose-phosphate shunt [GO:0006098],,0,glucose-6-phosphate dehydrogenase activity [GO:0004345]; NADP binding [GO:0050661],37.69986524,36.98835388,37.46580966,37.37335105,37.32631645,37.14689233,36.93930527,37.24958202,37.14409487,37.24021568,37.354916,36.83871322,37.39219898,0.388594586,0.409243243,4,4,5,-0.216320943,-0.187817209,0.028503734,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-25024-MONOMER	",jgi|Yarlip1|124538|fgenesh1_kg.4_#_14_#_TRINITY_DN2319_c0_g1_i1,jgi|Yarlip1|124538|fgenesh1_kg.4_#_14_#_TRINITY_DN2319_c0_g1_i1,Q6C4Y6,YALI0E22671g,YALI0E22671p,DNA repair [GO:0006281],,0,nuclease activity [GO:0004518],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,,
"G1FV3-25028-MONOMER	",jgi|Yarlip1|124545|fgenesh1_kg.4_#_21_#_TRINITY_DN1638_c0_g1_i1,jgi|Yarlip1|124545|fgenesh1_kg.4_#_21_#_TRINITY_DN1638_c0_g1_i1,Q6C4Y3,YALI0E22759g,YALI0E22759p,0,,mitochondrial inner membrane [GO:0005743],translation release factor activity [GO:0003747],27.6285361,25.92485798,26.9383154,1,0,2,-1.196949405,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,
"G1FV3-25029-MONOMER	",jgi|Yarlip1|124550|fgenesh1_kg.4_#_26_#_TRINITY_DN9400_c0_g1_i1,jgi|Yarlip1|124550|fgenesh1_kg.4_#_26_#_TRINITY_DN9400_c0_g1_i1,Q6C4Y2,YALI0E22781g,YALI0E22781p,0,,0,0,36.02082646,35.17935741,35.68419171,35.84210771,35.16957462,34.10645705,35.58547123,35.80123745,34.42384878,35.28538394,34.53760693,34.93927829,35.37872704,0.14499511,0.287851949,4,4,5,-0.515935736,-0.768651828,-0.252716092,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-25031-MONOMER	",jgi|Yarlip1|124553|fgenesh1_kg.4_#_29_#_TRINITY_DN9311_c0_g1_i1,jgi|Yarlip1|124553|fgenesh1_kg.4_#_29_#_TRINITY_DN9311_c0_g1_i1,Q6C4Y0,YALI0E22825g,YALI0E22825p,nuclear envelope organization [GO:0006998],,meiotic nuclear membrane microtubule tethering complex [GO:0034993],protein membrane anchor [GO:0043495],26.73298594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-29696-MONOMER	",jgi|Yarlip1|121563|fgenesh1_kg.1_#_545_#_TRINITY_DN2429_c0_g2_i1,jgi|Yarlip1|121563|fgenesh1_kg.1_#_545_#_TRINITY_DN2429_c0_g2_i1,Q6CFF3,YALI0B07557g,YALI0B07557p,translation [GO:0006412],,intracellular [GO:0005622],GTPase activity [GO:0003924]; GTP binding [GO:0005525],29.74759221,27.52796707,30.90966908,29.87604199,30.79382622,29.39364134,30.73690214,31.05204947,34.41695404,30.50086313,30.71280122,33.00220252,34.26715279,0.029982652,0.175505517,4,4,5,0.978787206,3.064677151,2.085889946,0,0,0,0,0,0,0,1,0,0,1,0,100,100
"G1FV3-25034-MONOMER	",jgi|Yarlip1|124556|fgenesh1_kg.4_#_32_#_TRINITY_DN4603_c1_g1_i1,jgi|Yarlip1|124556|fgenesh1_kg.4_#_32_#_TRINITY_DN4603_c1_g1_i1,Q6C4X8,YALI0E22902g,YALI0E22902p,ER to Golgi vesicle-mediated transport [GO:0006888]; regulation of GTPase activity [GO:0043087],,cis-Golgi network [GO:0005801]; trans-Golgi network [GO:0005802]; TRAPP complex [GO:0030008],0,29.747144,25.98061116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,
"G1FV3-27136-MONOMER	",jgi|Yarlip1|147959|estExt_fgenesh1_pm.C_90146,jgi|Yarlip1|147959|estExt_fgenesh1_pm.C_90146,Q6CAL2,YALI0D01782g,YALI0D01782p,0,,0,0,23.67519125,28.643958,28.2950025,27.5149673,28.81961161,27.20226569,27.33124383,27.12785102,24.93346087,4,2,3,0.978658886,-0.568094524,-1.54675341,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,
"G1FV3-25037-MONOMER	",jgi|Yarlip1|124560|fgenesh1_kg.4_#_36_#_TRINITY_DN3588_c0_g1_i1,jgi|Yarlip1|124560|fgenesh1_kg.4_#_36_#_TRINITY_DN3588_c0_g1_i1,Q6C4X5,HUT1,UDP-galactose transporter homolog 1,carbohydrate transport [GO:0008643]; UDP-galactose transmembrane transport [GO:0072334]; UDP-glucose transmembrane transport [GO:0015786],,integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of Golgi membrane [GO:0030173],UDP-galactose transmembrane transporter activity [GO:0005459],33.16068779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-25038-MONOMER	",jgi|Yarlip1|124561|fgenesh1_kg.4_#_37_#_TRINITY_DN3588_c1_g1_i1,jgi|Yarlip1|124561|fgenesh1_kg.4_#_37_#_TRINITY_DN3588_c1_g1_i1,Q6C4X4,YALI0E22979g,YALI0E22979p,phenylalanyl-tRNA aminoacylation [GO:0006432],,phenylalanine-tRNA ligase complex [GO:0009328],ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phenylalanine-tRNA ligase activity [GO:0004826]; RNA binding [GO:0003723],38.19842127,38.76892662,37.96527531,37.99386137,38.10768469,37.98188165,37.60490133,38.1227532,37.5175025,37.76827817,37.83963003,37.89529026,37.85470827,0.074709874,0.228683144,4,4,5,-0.277315924,-0.456539296,-0.179223372,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-24099-MONOMER	",jgi|Yarlip1|113302|estExt_Genewise1Plus.C_5_t10180,jgi|Yarlip1|113302|estExt_Genewise1Plus.C_5_t10180,Q6C7C6,YALI0E01914g,"54S ribosomal protein L31, mitochondrial",mitochondrial translation [GO:0032543],,mitochondrial large ribosomal subunit [GO:0005762],structural constituent of ribosome [GO:0003735],31.46134072,31.49733709,29.2229465,31.0908723,33.12578677,31.33973906,30.84789592,24.76020015,33.52869,4,3,2,0.953016433,-1.673679079,-2.626695512,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,
"G1FV3-25046-MONOMER	",jgi|Yarlip1|124571|fgenesh1_kg.4_#_47_#_TRINITY_DN2822_c0_g1_i1,jgi|Yarlip1|124571|fgenesh1_kg.4_#_47_#_TRINITY_DN2822_c0_g1_i1,Q6C4W6,CPR2,Peptidyl-prolyl cis-trans isomerase B (PPIase B) (EC 5.2.1.8) (Rotamase B),protein folding [GO:0006457],,endoplasmic reticulum lumen [GO:0005788],peptidyl-prolyl cis-trans isomerase activity [GO:0003755],37.07761614,37.31635162,36.95373545,37.41403852,37.39598857,37.29781188,37.06308447,36.9860772,37.13763018,37.35208485,37.1835415,37.32956399,36.98584345,0.995102047,0.588959373,4,4,5,-0.0046949,0.007297363,0.011992262,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-25048-MONOMER	",jgi|Yarlip1|124573|fgenesh1_kg.4_#_49_#_TRINITY_DN2615_c1_g1_i1,jgi|Yarlip1|124573|fgenesh1_kg.4_#_49_#_TRINITY_DN2615_c1_g1_i1,B5FVF1,YALI0E23185g,YALI0E23185p,chronological cell aging [GO:0001300]; very long-chain fatty acid biosynthetic process [GO:0042761],,extracellular region [GO:0005576],long-chain fatty acyl-CoA binding [GO:0036042],37.89837058,37.87830925,37.44551359,37.17767867,37.43182353,37.50201152,37.04944011,37.04380858,37.40491611,37.10704532,37.35297664,37.18794083,37.54581787,0.182102514,0.313610097,4,4,5,-0.343197086,-0.28022867,0.062968417,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-25050-MONOMER	",jgi|Yarlip1|124579|fgenesh1_kg.4_#_55_#_TRINITY_DN10828_c0_g1_i1,jgi|Yarlip1|124579|fgenesh1_kg.4_#_55_#_TRINITY_DN10828_c0_g1_i1,Q6C4W4,YALI0E23199g,YALI0E23199p,translation [GO:0006412],,ribosome [GO:0005840],structural constituent of ribosome [GO:0003735],33.81411896,33.3679108,34.04222503,34.23249663,33.63362651,33.73962374,33.8837454,33.71427025,33.81328385,34.07910996,33.82688236,33.75388944,33.59569692,0.77531851,0.53154845,4,4,5,-0.121371383,-0.050415352,0.070956031,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-29005-MONOMER	",jgi|Yarlip1|131148|fgenesh1_kg.19_#_117_#_TRINITY_DN9562_c0_g1_i1,jgi|Yarlip1|131148|fgenesh1_kg.19_#_117_#_TRINITY_DN9562_c0_g1_i1,Q6CBR0,YALI0C16412g,YALI0C16412p,intracellular protein transport [GO:0006886]; vesicle docking [GO:0048278]; vesicle fusion [GO:0006906],,endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]; SNARE complex [GO:0031201],phosphatidylinositol binding [GO:0035091]; SNAP receptor activity [GO:0005484]; SNARE binding [GO:0000149],29.31112022,29.25613168,27.64258158,23.96296377,29.05891811,28.23881492,28.81821016,27.82578003,27.68919192,27.40007043,35.17522252,27.79091699,28.93680292,0.562556276,0.467320348,4,4,5,0.942231494,1.855241644,0.913010149,0,0,0,0,0,0,0,1,0,0,1,0,99.7,99.7
"G1FV3-25054-MONOMER	",jgi|Yarlip1|124585|fgenesh1_kg.4_#_61_#_TRINITY_DN7959_c0_g1_i1,jgi|Yarlip1|124585|fgenesh1_kg.4_#_61_#_TRINITY_DN7959_c0_g1_i1,Q6C4W0,YALI0E23287g,YALI0E23287p,glucose import [GO:0046323],,integral component of membrane [GO:0016021],carbohydrate:proton symporter activity [GO:0005351]; glucose transmembrane transporter activity [GO:0005355],36.87384974,36.80272716,36.19457274,37.13485351,36.29835513,36.47346574,36.71327183,37.02252845,36.50388743,36.95171889,37.02243781,37.21410579,36.48877576,0.674934531,0.502734656,4,4,5,-0.124595505,0.084684346,0.209279851,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-25057-MONOMER	",jgi|Yarlip1|124588|fgenesh1_kg.4_#_64_#_TRINITY_DN8310_c0_g1_i1,jgi|Yarlip1|124588|fgenesh1_kg.4_#_64_#_TRINITY_DN8310_c0_g1_i1,Q6C4V6,YALI0E23364g,YALI0E23364p,0,,0,hydrolase activity [GO:0016787],35.83392427,30.03968786,30.0119864,29.77801644,29.27333199,33.74663679,4,2,0,0.094080646,0,0,0,0,0,0,0,0,0,0,0,0,99.82,99.82,,,,,,,,,,,
"G1FV3-25058-MONOMER	",jgi|Yarlip1|124590|fgenesh1_kg.4_#_66_#_TRINITY_DN9887_c0_g1_i1,jgi|Yarlip1|124590|fgenesh1_kg.4_#_66_#_TRINITY_DN9887_c0_g1_i1,Q6C4V5,YALI0E23386g,YALI0E23386p,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000480]; endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000472]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]",,nucleolus [GO:0005730]; small-subunit processome [GO:0032040],0,30.54037781,29.28575182,29.83871462,29.13447599,30.25078907,3,2,0,-0.195648888,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,
"G1FV3-25060-MONOMER	",jgi|Yarlip1|124593|fgenesh1_kg.4_#_69_#_TRINITY_DN3934_c0_g1_i1,jgi|Yarlip1|124593|fgenesh1_kg.4_#_69_#_TRINITY_DN3934_c0_g1_i1,Q6C4V3,YALI0E23430g,YALI0E23430p,0,,0,0,33.19468296,33.26461348,33.3073764,32.56762216,32.47352183,34.67417354,33.33234423,33.11893456,33.20941852,32.50178054,33.20985249,32.39307104,33.13292415,0.471760562,0.435165503,4,4,5,0.316169791,-0.194164401,-0.510334192,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-25061-MONOMER	",jgi|Yarlip1|124595|fgenesh1_kg.4_#_71_#_TRINITY_DN7892_c0_g1_i1,jgi|Yarlip1|124595|fgenesh1_kg.4_#_71_#_TRINITY_DN7892_c0_g1_i1,Q6C4V2,YALI0E23452g,YALI0E23452p,0,,0,"monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",34.9298473,33.48920614,34.36983016,33.82106141,33.6238748,33.86825963,34.0949404,33.42263135,33.25177182,32.94094584,33.26748086,33.17014737,33.71196992,0.031767717,0.176216158,4,4,5,-0.400059707,-0.88402309,-0.483963383,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-25062-MONOMER	",jgi|Yarlip1|124597|fgenesh1_kg.4_#_73_#_TRINITY_DN3350_c0_g1_i1,jgi|Yarlip1|124597|fgenesh1_kg.4_#_73_#_TRINITY_DN3350_c0_g1_i1,F2Z6D5,YALI0E23474g,YALI0E23474p,0,,integral component of membrane [GO:0016021],"heme binding [GO:0020037]; iron ion binding [GO:0005506]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen [GO:0016712]",23.34692162,25.90871109,1,1,0,2.561789463,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,
"G1FV3-25067-MONOMER	",jgi|Yarlip1|124610|fgenesh1_kg.4_#_86_#_TRINITY_DN9320_c0_g1_i1,jgi|Yarlip1|124610|fgenesh1_kg.4_#_86_#_TRINITY_DN9320_c0_g1_i1,Q6C4U7,RPL30,60S ribosomal protein L30,cytoplasmic translation [GO:0002181],,cytosolic large ribosomal subunit [GO:0022625],RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735],36.99226703,36.42723219,37.17963882,36.43072202,36.7223602,36.35008253,36.84027055,36.70752433,36.82222508,35.89317065,36.88874839,36.14710612,36.37762476,0.402820561,0.412974515,4,4,5,-0.102405612,-0.331690016,-0.229284404,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-25068-MONOMER	",jgi|Yarlip1|124611|fgenesh1_kg.4_#_87_#_TRINITY_DN6461_c0_g1_i1,jgi|Yarlip1|124611|fgenesh1_kg.4_#_87_#_TRINITY_DN6461_c0_g1_i1,Q6C4U6,RPL24,60S ribosomal protein L24,assembly of large subunit precursor of preribosome [GO:1902626]; ribosomal large subunit assembly [GO:0000027]; translation [GO:0006412],,cytosolic large ribosomal subunit [GO:0022625],RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735],38.93735634,38.82897927,38.89221913,38.90588574,38.50396427,38.85239752,38.8424009,38.89941024,38.74643888,38.87739615,38.32232695,38.75941911,38.72846942,0.244810843,0.349498951,4,4,5,-0.116566886,-0.204300016,-0.087733129,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-25073-MONOMER	",jgi|Yarlip1|124623|fgenesh1_kg.4_#_99_#_TRINITY_DN4976_c0_g1_i1,jgi|Yarlip1|124623|fgenesh1_kg.4_#_99_#_TRINITY_DN4976_c0_g1_i1,Q6C4U1,YALI0E23694g,YALI0E23694p,cytoplasmic translation [GO:0002181]; DNA repair [GO:0006281]; ribosomal small subunit export from nucleus [GO:0000056]; rRNA export from nucleus [GO:0006407],,"cytosolic small ribosomal subunit [GO:0022627]; nucleus [GO:0005634]; preribosome, small subunit precursor [GO:0030688]",damaged DNA binding [GO:0003684]; DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0003906]; oxidized purine nucleobase lesion DNA N-glycosylase activity [GO:0008534]; protein kinase A catalytic subunit binding [GO:0034236]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735],39.97803242,39.59547351,39.84358348,39.8113046,39.67688402,39.70050036,39.60623634,39.73715952,39.50703801,39.53803737,39.6261587,39.61700549,39.59294936,0.017554692,0.146748124,4,4,5,-0.126903443,-0.230860719,-0.103957276,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-25076-MONOMER	",jgi|Yarlip1|124630|fgenesh1_kg.4_#_106_#_TRINITY_DN2826_c0_g3_i2,jgi|Yarlip1|124630|fgenesh1_kg.4_#_106_#_TRINITY_DN2826_c0_g3_i2,B5FVF3,YALI0E23749g,YALI0E23749p,0,,integral component of membrane [GO:0016021],0,33.48989373,34.00262797,33.77637256,33.66620178,34.0616609,33.93033527,33.09777544,33.83768983,33.65735637,34.02503301,33.39553453,33.31657351,33.73098192,0.841871905,0.550011047,4,4,5,-0.001908647,-0.10867814,-0.106769494,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-25077-MONOMER	",jgi|Yarlip1|124631|fgenesh1_kg.4_#_107_#_TRINITY_DN6490_c0_g1_i1,jgi|Yarlip1|124631|fgenesh1_kg.4_#_107_#_TRINITY_DN6490_c0_g1_i1,Q6C4T8,YALI0E23760g,YALI0E23760p,translation [GO:0006412],,mitochondrial large ribosomal subunit [GO:0005762],structural constituent of ribosome [GO:0003735],33.79373603,33.59445832,33.33493869,33.51190016,32.95117024,32.86336777,33.04418482,34.90232338,33.08183216,33.40086697,33.42792868,33.81858351,33.0086296,0.865876196,0.556866586,4,4,5,-0.118496747,-0.211190117,-0.09269337,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-25079-MONOMER	",jgi|Yarlip1|124634|fgenesh1_kg.4_#_110_#_TRINITY_DN872_c0_g2_i1,jgi|Yarlip1|124634|fgenesh1_kg.4_#_110_#_TRINITY_DN872_c0_g2_i1,B5FVF4,YALI0E23793g,YALI0E23793p,0,,intracellular [GO:0005622],GTP binding [GO:0005525],29.7541394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-25081-MONOMER	",jgi|Yarlip1|124637|fgenesh1_kg.4_#_113_#_TRINITY_DN6276_c0_g1_i1,jgi|Yarlip1|124637|fgenesh1_kg.4_#_113_#_TRINITY_DN6276_c0_g1_i1,Q6C4T5,YALI0E23826g,YALI0E23826p,0,,0,0,30.62331209,30.00744878,0,1,1,-0.615863305,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,
"G1FV3-25085-MONOMER	",jgi|Yarlip1|124645|fgenesh1_kg.4_#_121_#_TRINITY_DN2672_c0_g2_i1,jgi|Yarlip1|124645|fgenesh1_kg.4_#_121_#_TRINITY_DN2672_c0_g2_i1,Q6C4T3,YALI0E23925g,YALI0E23925p,0,,0,0,25.67147066,27.4410269,26.15423791,28.02022432,26.31458158,27.83449232,28.05180645,25.58737832,27.00742205,0.555200394,0.464780764,3,3,3,0.967520917,0.459957116,-0.507563802,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,
